19:52:28  $GNGGA,195228.00,215.034.440,S,432.258.481,W,5,8,1.24,785.9,M,-6.9,M,,*50
19:52:29  $GNRMC,195229.00,A,215.034.438,S,432.258.492,W,0.131,,100123,,,A*6C
19:52:29  $GNVTG,,T,,M,0.131,N,0.243,K,A*3B
19:52:29  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.17,1.24,1.78*1A
19:52:29  $GNGSA,A,3,87,88,81,,,,,,,,,,2.17,1.24,1.78*17
19:52:29  $GPGSV,2,1,5,1,46,216,28,3,23,228,30,8,25,324,29,21,73,237,21*79
19:52:29  $GPGSV,2,2,5,31,51,96,28*4F
19:52:29  $GLGSV,2,1,7,75,18,110,19,76,21,52,23,77,3,10,,81,46,227,26*6C
19:52:29  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,36*5D
19:52:29  $GNGLL,215.034.438,S,432.258.492,W,195229.00,A,A*77
19:52:29  $GNGGA,195229.00,215.034.438,S,432.258.492,W,5,8,1.24,786.3,M,-6.9,M,,*55
19:52:30  $GNRMC,195230.00,A,215.034.433,S,432.258.496,W,0.135,,100123,,,A*6F
19:52:30  $GNVTG,,T,,M,0.135,N,0.251,K,A*3C
19:52:30  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:30  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:30  $GPGSV,2,1,5,1,46,216,28,3,23,228,29,8,25,324,29,21,73,237,22*72
19:52:30  $GPGSV,2,2,5,31,51,96,28*4F
19:52:30  $GLGSV,2,1,7,75,18,110,21,76,21,52,23,77,3,10,,81,46,227,26*67
19:52:30  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,35*5E
19:52:30  $GNGLL,215.034.433,S,432.258.496,W,195230.00,A,A*70
19:52:30  $GNGGA,195230.00,215.034.433,S,432.258.496,W,5,8,1.26,786.8,M,-6.9,M,,*5B
19:52:31  $GNRMC,195231.00,A,215.034.427,S,432.258.505,W,0.070,,100123,,,A*60
19:52:31  $GNVTG,,T,,M,0.070,N,0.130,K,A*38
19:52:31  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:31  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:31  $GPGSV,2,1,5,1,46,216,27,3,23,228,29,8,25,324,29,21,73,237,22*7D
19:52:31  $GPGSV,2,2,5,31,51,96,28*4F
19:52:31  $GLGSV,2,1,7,75,18,110,20,76,21,52,25,77,3,10,,81,46,227,25*63
19:52:31  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,35*5D
19:52:31  $GNGLL,215.034.427,S,432.258.505,W,195231.00,A,A*7F
19:52:31  $GNGGA,195231.00,215.034.427,S,432.258.505,W,5,8,1.26,787.1,M,-6.9,M,,*5C
19:52:32  $GNRMC,195232.00,A,215.034.423,S,432.258.515,W,0.052,,100123,,,A*66
19:52:32  $GNVTG,,T,,M,0.052,N,0.097,K,A*34
19:52:32  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:32  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:32  $GPGSV,2,1,5,1,46,216,27,3,23,228,30,8,25,324,29,21,73,237,23*74
19:52:32  $GPGSV,2,2,5,31,51,96,28*4F
19:52:32  $GLGSV,2,1,7,75,18,110,20,76,21,52,25,77,3,10,,81,46,227,25*63
19:52:32  $GLGSV,2,2,7,82,2,205,,87,18,10,30,88,61,334,35*5C
19:52:32  $GNGLL,215.034.423,S,432.258.515,W,195232.00,A,A*79
19:52:32  $GNGGA,195232.00,215.034.423,S,432.258.515,W,5,8,1.26,787.3,M,-6.9,M,,*58
19:52:33  $GNRMC,195233.00,A,215.034.417,S,432.258.518,W,0.158,,100123,,,A*66
19:52:33  $GNVTG,,T,,M,0.158,N,0.293,K,A*39
19:52:33  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:33  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:33  $GPGSV,2,1,5,1,46,216,27,3,23,228,30,8,25,324,28,21,73,237,22*74
19:52:33  $GPGSV,2,2,5,31,51,96,28*4F
19:52:33  $GLGSV,2,1,7,75,18,110,21,76,21,52,26,77,3,10,,81,46,227,25*61
19:52:33  $GLGSV,2,2,7,82,2,205,,87,18,10,30,88,61,334,35*5C
19:52:33  $GNGLL,215.034.417,S,432.258.518,W,195233.00,A,A*72
19:52:33  $GNGGA,195233.00,215.034.417,S,432.258.518,W,5,8,1.26,787.5,M,-6.9,M,,*55
19:52:34  $GNRMC,195234.00,A,215.034.415,S,432.258.524,W,0.099,,100123,,,A*60
19:52:34  $GNVTG,,T,,M,0.099,N,0.183,K,A*37
19:52:34  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:34  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:34  $GPGSV,2,1,5,1,46,216,26,3,23,228,29,8,25,324,28,21,73,237,23*7C
19:52:34  $GPGSV,2,2,5,31,51,96,28*4F
19:52:34  $GLGSV,2,1,7,75,18,110,21,76,21,52,25,77,3,10,,81,46,227,26*61
19:52:34  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,36*5E
19:52:34  $GNGLL,215.034.415,S,432.258.524,W,195234.00,A,A*78
19:52:34  $GNGGA,195234.00,215.034.415,S,432.258.524,W,1,8,1.26,787.8,M,-6.9,M,,*52
19:52:35  $GNRMC,195235.00,A,215.034.411,S,432.258.530,W,0.095,,100123,,,A*6C
19:52:35  $GNVTG,,T,,M,0.095,N,0.177,K,A*30
19:52:35  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:35  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:35  $GPGSV,2,1,5,1,46,216,26,3,23,228,30,8,25,324,28,21,73,237,23*74
19:52:35  $GPGSV,2,2,5,31,51,96,28*4F
19:52:35  $GLGSV,2,1,7,75,18,110,21,76,21,52,24,77,3,10,,81,46,227,25*63
19:52:35  $GLGSV,2,2,7,82,2,205,,87,18,10,31,88,61,334,35*5D
19:52:35  $GNGLL,215.034.411,S,432.258.530,W,195235.00,A,A*78
19:52:35  $GNGGA,195235.00,215.034.411,S,432.258.530,W,5,8,1.26,788.1,M,-6.9,M,,*54
19:52:36  $GNRMC,195236.00,A,215.034.410,S,432.258.536,W,0.014,,100123,,,A*61
19:52:36  $GNVTG,,T,,M,0.014,N,0.026,K,A*3C
19:52:36  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:36  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:36  $GPGSV,2,1,5,1,46,216,26,3,23,228,30,8,25,324,28,21,73,237,23*74
19:52:36  $GPGSV,2,2,5,31,51,96,28*4F
19:52:36  $GLGSV,2,1,7,75,18,110,20,76,21,52,25,77,3,10,,81,46,227,25*63
19:52:36  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,35*5E
19:52:36  $GNGLL,215.034.410,S,432.258.536,W,195236.00,A,A*7C
19:52:36  $GNGGA,195236.00,215.034.410,S,432.258.536,W,1,8,1.26,788.3,M,-6.9,M,,*52
19:52:37  $GNRMC,195237.00,A,215.034.412,S,432.258.546,W,0.033,,100123,,,A*60
19:52:37  $GNVTG,,T,,M,0.033,N,0.060,K,A*3B
19:52:37  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:37  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:37  $GPGSV,2,1,5,1,46,216,26,3,23,228,29,8,25,324,29,21,74,237,21*78
19:52:37  $GPGSV,2,2,5,31,51,96,27*40
19:52:37  $GLGSV,2,1,7,75,18,110,20,76,21,52,25,77,3,10,,81,46,227,25*63
19:52:37  $GLGSV,2,2,7,82,2,205,,87,18,10,32,88,61,334,35*5E
19:52:37  $GNGLL,215.034.412,S,432.258.546,W,195237.00,A,A*78
19:52:37  $GNGGA,195237.00,215.034.412,S,432.258.546,W,1,8,1.26,788.5,M,-6.9,M,,*50
